"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","LCOM5","NL","NLE","WMC","CBO","CBOI","NII","NOI","RFC","AD","CD","CLOC","DLOC","PDA","PUA","TCD","TCLOC","DIT","NOA","NOC","NOD","NOP","LLOC","LOC","NA","NG","NLA","NLG","NLM","NLPA","NLPM","NLS","NM","NOS","NPA","NPM","NS","TLLOC","TLOC","TNA","TNG","TNLA","TNLG","TNLM","TNLPA","TNLPM","TNLS","TNM","TNOS","TNPA","TNPM","TNS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Anti Pattern","Bad Practice Rules","Best Practice Rules","Clone Metric Rules","Code Style Rules","Cohesion Metric Rules","Complexity Metric Rules","Correctness Rules","Coupling Metric Rules","Design Rules","Design Pattern","Documentation Metric Rules","Documentation Rules","Dodgy Code Rules","Error Prone Rules","Experimental Rules","Inheritance Metric Rules","Internationalization Rules","Multithreaded Correctness Rules","Multithreading Rules","Optimization Rules","Performance Rules","Runtime Rules","Security Code Guideline Rules","Security Rules","Size Metric Rules","Vulnerability Rules"
"L19782","ExpressionFactory2","hudson.ExpressionFactory2","L104","L103","C:\GIT\pris2\SourceMeter\Guille\jenkins-jenkins-2.309\core\src\main\java\hudson\ExpressionFactory2.java","24","1","189","2","0","0","0","0","0","0","0","0","1","1","1","2","1","3","0","1","2","0.5","0.458333","11","11","1","1","0.223776","32","0","0","0","0","0","13","39","1","0","1","0","1","0","1","0","1","3","0","1","0","111","166","5","2","5","2","21","0","18","1","21","30","0","18","1","0","0","46","2","7","0","0","1","0","2","1","0","0","0","6","0","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L2863","ExtensionComponent<T extends Object>","hudson.ExtensionComponent","L104","L103","C:\GIT\pris2\SourceMeter\Guille\jenkins-jenkins-2.309\core\src\main\java\hudson\ExtensionComponent.java","42","1","131","2","0","0","0","0","0","0","0","0","1","2","2","17","4","25","18","4","11","0.625","0.284091","25","25","5","3","0.284091","25","0","0","0","0","0","63","90","3","1","3","1","7","0","7","0","7","34","0","7","0","63","90","3","1","3","1","7","0","7","0","7","34","0","7","0","0","0","9","2","5","2","0","2","0","2","0","0","0","0","2","0","9","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"L2844","ExtensionFinder","hudson.ExtensionFinder","L104","L103","C:\GIT\pris2\SourceMeter\Guille\jenkins-jenkins-2.309\core\src\main\java\hudson\ExtensionFinder.java","86","1","759","2","0","0","0","0","0","0","0","0","4","3","1","12","6","9","6","0","8","0.857143","0.671233","98","96","6","1","0.343137","210","1","1","3","3","1","48","159","1","2","1","2","8","0","6","0","8","19","0","6","0","402","674","15","25","14","7","49","2","22","0","88","196","3","56","0","0","0","136","11","17","0","0","2","0","11","4","5","0","1","9","0","104","2","0","2","0","0","0","0","2","0","0","0","0","0","22","0"
"L2332","ExtensionList<T extends Object>","hudson.ExtensionList","L104","L103","C:\GIT\pris2\SourceMeter\Guille\jenkins-jenkins-2.309\core\src\main\java\hudson\ExtensionList.java","72","1","472","2","0.0406504","1","4","2","0.0498753","0.0826446","20","20","3","2","2","62","14","194","272","12","45","0.619048","0.367403","133","128","13","8","0.363158","138","1","1","1","2","1","229","387","8","4","8","4","33","3","20","0","33","108","3","20","0","242","401","9","4","8","4","36","3","22","0","41","111","3","25","0","0","0","68","1","18","7","0","1","14","13","1","0","0","1","2","0","44","0","0","0","0","0","0","0","3","0","0","0","0","0","8","0"
"L20279","ExtensionListListener","hudson.ExtensionListListener","L104","L103","C:\GIT\pris2\SourceMeter\Guille\jenkins-jenkins-2.309\core\src\main\java\hudson\ExtensionListListener.java","32","1","42","2","0","0","0","0","0","0","0","0","0","0","0","1","0","7","1","0","1","1","0.8125","13","13","2","0","0.8125","13","0","0","5","5","0","3","11","0","0","0","0","1","0","1","0","1","0","0","1","0","3","11","0","0","0","0","1","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L20471","ExtensionListView","hudson.ExtensionListView","L104","L103","C:\GIT\pris2\SourceMeter\Guille\jenkins-jenkins-2.309\core\src\main\java\hudson\ExtensionListView.java","54","1","169","2","0","0","0","0","0","0","0","0","2","0","0","2","1","6","7","0","2","1","0.722222","26","25","3","0","0.234783","27","0","0","0","0","0","10","19","0","0","0","0","2","0","2","0","2","2","0","2","0","88","116","1","2","0","1","22","0","20","0","41","22","0","38","0","0","0","51","0","0","0","0","0","0","0","2","0","0","0","0","0","49","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5483","FilePath","hudson.FilePath","L104","L103","C:\GIT\pris2\SourceMeter\Guille\jenkins-jenkins-2.309\core\src\main\java\hudson\FilePath.java","215","1","3698","2","0.0109325","1","6","2","0.00803674","0.00998185","28","22","6","6","5","332","89","218","335","82","231","0.876106","0.455992","917","833","99","14","0.320639","1044","0","0","0","0","0","1094","2213","18","11","18","11","149","3","112","2","149","593","3","112","2","2212","3484","151","18","147","14","284","5","204","3","352","1013","5","271","3","0","9","617","16","160","24","0","24","16","128","7","18","0","4","17","0","536","2","0","11","0","2","0","0","1","0","2","0","0","0","34","0"
"L22286","FileSystemProvisioner","hudson.FileSystemProvisioner","L104","L103","C:\GIT\pris2\SourceMeter\Guille\jenkins-jenkins-2.309\core\src\main\java\hudson\FileSystemProvisioner.java","37","1","67","2","0","0","0","0","0","0","0","0","0","0","0","4","8","2","0","2","6","0.2","0.214286","3","3","1","4","0.115385","3","1","1","1","1","1","11","16","1","1","1","1","4","1","4","0","4","1","1","4","0","23","31","1","2","1","1","7","1","7","0","8","2","1","8","0","0","0","27","0","3","0","0","0","0","1","1","0","0","0","0","0","20","2","0","0","0","0","0","0","0","0","0","0","0","0","6","0"
"L13386","Functions","hudson.Functions","L104","L103","C:\GIT\pris2\SourceMeter\Guille\jenkins-jenkins-2.309\core\src\main\java\hudson\Functions.java","192","1","2293","2","0.0246215","2","12","3","0.0171265","0.0254237","36","33","77","6","3","409","83","131","259","96","262","0.527607","0.304843","535","477","86","77","0.303562","571","0","0","0","0","0","1220","1987","8","76","8","76","166","2","162","1","166","726","2","162","1","1310","2102","18","81","18","81","179","2","170","1","183","772","2","170","1","0","6","259","4","130","10","0","14","19","110","1","7","0","4","4","0","206","1","0","3","0","0","0","0","2","0","6","0","0","0","22","0"
"L23466","Indenter<J extends Job>","hudson.Indenter","L104","L103","C:\GIT\pris2\SourceMeter\Guille\jenkins-jenkins-2.309\core\src\main\java\hudson\Indenter.java","33","1","45","2","0","0","0","0","0","0","0","0","0","1","1","4","2","1","0","0","3","0.333333","0.3125","5","5","1","2","0.3125","5","0","0","0","0","0","11","13","0","3","0","3","3","0","2","0","3","5","0","2","0","11","13","0","3","0","3","3","0","2","0","3","5","0","2","0","0","0","7","0","1","0","0","0","0","1","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L4159","Launcher","hudson.Launcher","L104","L103","C:\GIT\pris2\SourceMeter\Guille\jenkins-jenkins-2.309\core\src\main\java\hudson\Launcher.java","90","1","1513","2","0","0","0","0","0","0","0","0","8","3","3","45","14","152","70","22","54","0.961538","0.591422","262","260","25","1","0.363778","466","0","0","6","8","0","181","495","6","3","6","3","32","1","25","1","32","75","1","25","1","815","1424","54","37","50","13","128","1","115","2","313","336","2","257","8","0","1","249","6","47","13","0","14","0","25","9","0","0","5","1","0","193","0","0","9","0","1","0","0","2","0","3","0","0","0","41","0"
"L24183","LauncherDecorator","hudson.LauncherDecorator","L104","L103","C:\GIT\pris2\SourceMeter\Guille\jenkins-jenkins-2.309\core\src\main\java\hudson\LauncherDecorator.java","19","1","54","2","0","0","0","0","0","0","0","0","1","0","0","2","4","1","1","1","3","1","0.837209","36","36","3","0","0.837209","36","1","1","0","0","1","7","36","0","0","0","0","2","0","2","0","2","1","0","2","0","7","36","0","0","0","0","2","0","2","0","2","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L24750","LocalPluginManager","hudson.LocalPluginManager","L104","L103","C:\GIT\pris2\SourceMeter\Guille\jenkins-jenkins-2.309\core\src\main\java\hudson\LocalPluginManager.java","43","1","84","2","0","0","0","0","0","0","0","0","1","1","1","5","3","11","9","5","9","1","0.452381","19","18","4","0","0.452381","19","4","6","6","6","1","23","42","20","24","1","0","4","0","3","0","84","8","9","55","0","23","42","20","24","1","0","4","0","3","0","84","8","9","55","0","0","0","9","0","1","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","6","0"
"L25257","Lookup","hudson.Lookup","L104","L103","C:\GIT\pris2\SourceMeter\Guille\jenkins-jenkins-2.309\core\src\main\java\hudson\Lookup.java","34","1","57","2","0","0","0","0","0","0","0","0","1","1","1","4","0","4","5","0","3","0.5","0.461538","12","12","2","2","0.461538","12","0","0","0","0","0","14","24","1","0","1","0","3","0","3","1","3","6","0","3","1","14","24","1","0","1","0","3","0","3","1","3","6","0","3","1","0","0","5","0","1","0","0","0","0","1","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L25281","Main","hudson.Main","L104","L103","C:\GIT\pris2\SourceMeter\Guille\jenkins-jenkins-2.309\core\src\main\java\hudson\Main.java","57","1","232","2","0","0","0","0","0","0","0","0","1","4","4","28","8","12","0","8","13","1","0.243902","40","27","4","0","0.243902","40","0","0","0","0","0","124","176","3","1","3","1","5","3","3","0","5","90","3","3","0","124","176","3","1","3","1","5","3","3","0","5","90","3","3","0","0","1","19","9","16","1","0","8","0","12","0","3","0","0","3","0","10","0","0","2","0","0","0","0","0","0","1","0","0","0","6","0"
"L17383","MarkupText","hudson.MarkupText","L104","L103","C:\GIT\pris2\SourceMeter\Guille\jenkins-jenkins-2.309\core\src\main\java\hudson\MarkupText.java","42","1","336","2","0","0","0","0","0","0","0","0","3","2","2","21","4","28","27","7","17","0.666667","0.407407","44","39","6","3","0.374532","100","1","1","0","0","1","64","120","2","1","2","1","10","0","8","0","19","31","0","16","0","167","295","7","2","7","2","28","0","24","0","46","84","0","40","0","0","0","31","0","13","3","0","3","0","8","2","2","0","0","1","0","27","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"L33808","PermalinkList","hudson.PermalinkList","L104","L103","C:\GIT\pris2\SourceMeter\Guille\jenkins-jenkins-2.309\core\src\main\java\hudson\PermalinkList.java","39","1","70","2","0","0","0","0","0","0","0","0","1","2","2","8","2","2","2","2","6","0.6","0.4","14","14","3","2","0.4","14","0","0","0","0","0","21","32","0","0","0","0","4","0","4","0","4","12","0","4","0","21","32","0","0","0","0","4","0","4","0","4","12","0","4","0","0","0","5","0","5","0","0","0","0","4","0","0","0","0","0","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17660","Plugin","hudson.Plugin","L104","L103","C:\GIT\pris2\SourceMeter\Guille\jenkins-jenkins-2.309\core\src\main\java\hudson\Plugin.java","89","1","326","2","0","0","0","0","0","0","0","0","5","1","1","24","9","8","7","11","24","0.909091","0.733607","179","173","10","1","0.737052","185","1","1","1","1","1","65","237","4","3","3","3","13","1","10","1","13","24","2","10","1","66","238","4","6","3","3","13","1","10","1","26","24","2","20","2","0","1","10","8","12","0","0","2","0","10","1","0","0","0","3","0","3","6","0","0","0","0","0","0","0","0","0","0","0","0","6","0"
"L17593","PluginFirstClassLoader","hudson.PluginFirstClassLoader","L104","L103","C:\GIT\pris2\SourceMeter\Guille\jenkins-jenkins-2.309\core\src\main\java\hudson\PluginFirstClassLoader.java","43","1","100","2","0","0","0","0","0","0","0","0","3","1","1","8","1","1","1","6","13","0.285714","0.160714","9","9","2","5","0.160714","9","1","1","0","0","1","47","58","20","18","1","3","7","0","6","0","78","9","0","52","6","47","58","20","18","1","3","7","0","6","0","78","9","0","52","6","0","0","20","0","5","0","0","0","0","1","1","0","0","0","4","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0"
"L3313","PluginManager","hudson.PluginManager","L104","L103","C:\GIT\pris2\SourceMeter\Guille\jenkins-jenkins-2.309\core\src\main\java\hudson\PluginManager.java","184","1","2426","2","0","0","0","0","0","0","0","0","15","5","5","236","58","77","65","104","175","0.58","0.2611","394","281","29","21","0.223756","454","3","5","1","7","2","1115","1677","19","24","19","21","71","9","49","0","81","585","9","52","0","1575","2243","41","57","35","29","104","16","72","0","197","716","17","117","0","0","7","274","22","75","9","0","20","0","49","3","17","0","8","18","0","189","0","0","12","0","4","0","0","1","0","4","0","0","0","53","0"
"L50877","PluginManagerStaplerOverride","hudson.PluginManagerStaplerOverride","L104","L103","C:\GIT\pris2\SourceMeter\Guille\jenkins-jenkins-2.309\core\src\main\java\hudson\PluginManagerStaplerOverride.java","17","1","26","2","0","0","0","0","0","0","0","0","1","0","0","1","2","3","2","1","2","1","0.75","15","15","2","0","0.75","15","1","1","1","1","1","5","10","0","0","0","0","1","0","1","0","1","1","0","1","0","5","10","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3201","PluginWrapper","hudson.PluginWrapper","L104","L103","C:\GIT\pris2\SourceMeter\Guille\jenkins-jenkins-2.309\core\src\main\java\hudson\PluginWrapper.java","111","1","1364","2","0","0","0","0","0","0","0","0","3","5","5","169","25","45","67","34","119","0.684211","0.383603","379","319","52","24","0.348632","395","1","1","0","0","1","609","1097","20","34","20","34","85","5","75","6","85","300","5","75","6","738","1254","37","49","36","41","107","16","96","8","129","347","17","109","8","0","2","167","3","41","7","0","6","0","29","3","6","0","3","5","0","115","0","0","4","0","1","0","0","0","0","2","0","0","0","39","0"
"L4413","Proc","hudson.Proc","L104","L103","C:\GIT\pris2\SourceMeter\Guille\jenkins-jenkins-2.309\core\src\main\java\hudson\Proc.java","66","1","525","2","0","0","0","0","0","0","0","0","1","1","1","8","1","34","24","0","8","1","0.747664","80","80","8","0","0.333333","141","0","0","3","3","0","27","125","3","3","3","3","8","1","7","0","8","5","1","7","0","282","460","17","9","17","9","36","3","29","0","40","130","3","31","0","0","3","82","1","20","2","0","6","0","11","0","0","0","0","1","0","64","1","0","4","0","1","0","0","0","0","1","0","0","0","17","0"
"L51301","ProxyConfiguration","hudson.ProxyConfiguration","L104","L103","C:\GIT\pris2\SourceMeter\Guille\jenkins-jenkins-2.309\core\src\main\java\hudson\ProxyConfiguration.java","86","1","494","2","0","0","0","0","0","0","0","0","2","3","3","60","12","12","15","19","51","0.259259","0.239852","65","57","7","20","0.179558","65","2","3","0","0","2","206","307","13","13","12","12","32","3","26","4","33","97","4","27","4","297","409","19","43","12","14","38","3","30","4","95","147","5","72","4","0","1","97","0","14","2","0","1","0","13","2","0","0","1","0","0","73","0","0","1","0","1","0","0","0","0","0","0","0","0","20","0"
"L52264","ResponseHeaderFilter","hudson.ResponseHeaderFilter","L104","L103","C:\GIT\pris2\SourceMeter\Guille\jenkins-jenkins-2.309\core\src\main\java\hudson\ResponseHeaderFilter.java","80","1","108","2","0","0","0","0","0","0","0","0","2","1","1","4","0","0","0","0","3","0.25","0.671642","45","43","1","3","0.671642","45","0","0","0","0","0","22","29","1","0","1","0","3","0","3","0","3","8","0","3","0","22","29","1","0","1","0","3","0","3","0","3","8","0","3","0","0","0","8","0","1","0","0","0","0","0","1","0","0","0","0","0","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L59245","StructuredForm","hudson.StructuredForm","L104","L103","C:\GIT\pris2\SourceMeter\Guille\jenkins-jenkins-2.309\core\src\main\java\hudson\StructuredForm.java","40","1","75","2","0","0","0","0","0","0","0","0","2","1","1","5","0","1","1","0","2","1","0.6","24","24","3","0","0.6","24","0","0","0","0","0","16","36","0","0","0","0","2","0","2","0","2","9","0","2","0","16","36","0","0","0","0","2","0","2","0","2","9","0","2","0","0","0","1","0","3","0","0","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L61338","TcpSlaveAgentListener","hudson.TcpSlaveAgentListener","L104","L103","C:\GIT\pris2\SourceMeter\Guille\jenkins-jenkins-2.309\core\src\main\java\hudson\TcpSlaveAgentListener.java","84","1","563","2","0","0","0","0","0","0","0","0","1","2","2","20","8","5","6","10","19","0.9","0.439759","73","67","9","1","0.221719","98","0","0","0","0","0","93","187","7","6","7","6","9","3","9","0","9","40","3","9","0","344","480","22","17","16","11","34","3","29","3","53","149","3","45","3","0","9","90","3","16","1","0","10","0","5","1","5","0","0","2","0","74","0","0","11","0","0","0","0","0","0","0","0","0","0","10","0"
"L62984","UDPBroadcastThread","hudson.UDPBroadcastThread","L104","L103","C:\GIT\pris2\SourceMeter\Guille\jenkins-jenkins-2.309\core\src\main\java\hudson\UDPBroadcastThread.java","45","1","61","2","0","0","0","0","0","0","0","0","1","1","1","2","3","0","0","1","2","0.5","0.454545","10","10","1","1","0.454545","10","0","0","0","0","0","12","17","2","0","2","0","1","1","1","0","1","2","1","1","0","12","17","2","0","2","0","1","1","1","0","1","2","1","1","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0"
"L52234","URLConnectionDecorator","hudson.URLConnectionDecorator","L104","L103","C:\GIT\pris2\SourceMeter\Guille\jenkins-jenkins-2.309\core\src\main\java\hudson\URLConnectionDecorator.java","38","1","50","2","0","0","0","0","0","0","0","0","1","0","0","2","2","2","1","1","3","1","0.684211","13","13","3","0","0.684211","13","1","1","1","1","1","6","13","0","0","0","0","2","0","2","0","2","1","0","2","0","6","13","0","0","0","0","2","0","2","0","2","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L29212","Util","hudson.Util","L104","L103","C:\GIT\pris2\SourceMeter\Guille\jenkins-jenkins-2.309\core\src\main\java\hudson\Util.java","129","1","1839","2","0.00910364","1","4","1","0.00584454","0.00763359","10","7","42","8","5","261","10","260","487","12","108","0.837209","0.411356","652","556","72","14","0.411356","652","0","0","0","0","0","933","1711","19","13","19","13","96","4","85","0","96","515","4","85","0","933","1711","19","13","19","13","96","4","85","0","96","515","4","85","0","0","0","94","0","0","20","0","0","7","0","1","13","0","1","0","0","53","0","0","0","0","0","0","0","0","0","0","0","0","0","19","0"
"L16856","WebAppMain","hudson.WebAppMain","L104","L103","C:\GIT\pris2\SourceMeter\Guille\jenkins-jenkins-2.309\core\src\main\java\hudson\WebAppMain.java","90","1","475","2","0","0","0","0","0","0","0","0","1","4","4","46","20","5","2","19","27","0.571429","0.388704","117","56","4","3","0.344828","120","0","0","1","1","0","184","335","7","2","7","2","8","1","6","0","8","110","1","6","0","228","386","14","4","9","2","13","3","10","0","26","131","3","21","1","0","3","52","7","18","2","0","3","0","16","0","4","0","2","5","0","32","0","0","3","0","0","0","0","1","0","0","0","0","0","14","0"
"L22302","WorkspaceSnapshot","hudson.WorkspaceSnapshot","L104","L103","C:\GIT\pris2\SourceMeter\Guille\jenkins-jenkins-2.309\core\src\main\java\hudson\WorkspaceSnapshot.java","35","1","65","2","0","0","0","0","0","0","0","0","0","0","0","4","4","2","0","0","4","0.4","0.483871","15","14","2","3","0.483871","15","2","2","0","0","1","16","31","0","3","0","3","4","0","4","0","4","3","0","4","0","16","31","0","3","0","3","4","0","4","0","4","3","0","4","0","0","0","7","1","0","0","0","0","0","1","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19214","XmlFile","hudson.XmlFile","L104","L103","C:\GIT\pris2\SourceMeter\Guille\jenkins-jenkins-2.309\core\src\main\java\hudson\XmlFile.java","120","1","384","2","0","0","0","0","0","0","0","0","1","2","2","34","4","56","120","7","26","0.526316","0.450382","118","111","10","9","0.407534","119","0","0","0","0","0","144","232","9","2","9","2","19","0","18","0","19","64","0","18","0","173","265","11","2","11","2","24","0","21","1","24","76","0","21","1","0","0","43","3","8","6","0","0","0","8","0","0","0","0","3","0","40","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0"
