"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Anti Pattern","Bad Practice Rules","Best Practice Rules","Code Style Rules","Correctness Rules","Design Rules","Design Pattern","Documentation Rules","Dodgy Code Rules","Error Prone Rules","Experimental Rules","Internationalization Rules","Multithreaded Correctness Rules","Multithreading Rules","Optimization Rules","Performance Rules","Security Code Guideline Rules","Security Rules","Vulnerability Rules"
"L17359","serialVersionUID","hudson.AbortException.serialVersionUID;J","L1793","L103","C:\GIT\pris2\SourceMeter\Guille\jenkins-jenkins-2.335\core\src\main\java\hudson\AbortException.java","48","5","48","53","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17454","saveable","hudson.BulkChange.saveable;Lhudson/model/Saveable;","L17452","L103","C:\GIT\pris2\SourceMeter\Guille\jenkins-jenkins-2.335\core\src\main\java\hudson\BulkChange.java","72","5","72","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17455","allocator","hudson.BulkChange.allocator;Ljava/lang/Exception;","L17452","L103","C:\GIT\pris2\SourceMeter\Guille\jenkins-jenkins-2.335\core\src\main\java\hudson\BulkChange.java","73","5","73","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17456","parent","hudson.BulkChange.parent;Lhudson/BulkChange;","L17452","L103","C:\GIT\pris2\SourceMeter\Guille\jenkins-jenkins-2.335\core\src\main\java\hudson\BulkChange.java","74","5","74","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17459","completed","hudson.BulkChange.completed;Z","L17452","L103","C:\GIT\pris2\SourceMeter\Guille\jenkins-jenkins-2.335\core\src\main\java\hudson\BulkChange.java","76","5","76","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17467","INSCOPE","hudson.BulkChange.INSCOPE;Ljava/lang/ThreadLocal;","L17452","L103","C:\GIT\pris2\SourceMeter\Guille\jenkins-jenkins-2.335\core\src\main\java\hudson\BulkChange.java","135","5","135","80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17487","ALL","hudson.BulkChange.ALL;Lhudson/model/Saveable;","L17452","L103","C:\GIT\pris2\SourceMeter\Guille\jenkins-jenkins-2.335\core\src\main\java\hudson\BulkChange.java","163","5","164","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17495","LOGGER","hudson.ClassicPluginStrategy.LOGGER;Ljava/util/logging/Logger;","L17491","L103","C:\GIT\pris2\SourceMeter\Guille\jenkins-jenkins-2.335\core\src\main\java\hudson\ClassicPluginStrategy.java","81","5","81","98","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17498","JAR_FILTER","hudson.ClassicPluginStrategy.JAR_FILTER;Ljava/io/FilenameFilter;","L17491","L103","C:\GIT\pris2\SourceMeter\Guille\jenkins-jenkins-2.335\core\src\main\java\hudson\ClassicPluginStrategy.java","86","5","86","91","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17506","pluginManager","hudson.ClassicPluginStrategy.pluginManager;Lhudson/PluginManager;","L17491","L103","C:\GIT\pris2\SourceMeter\Guille\jenkins-jenkins-2.335\core\src\main\java\hudson\ClassicPluginStrategy.java","88","5","88","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17507","coreClassLoader","hudson.ClassicPluginStrategy.coreClassLoader;Lhudson/util/MaskingClassLoader;","L17491","L103","C:\GIT\pris2\SourceMeter\Guille\jenkins-jenkins-2.335\core\src\main\java\hudson\ClassicPluginStrategy.java","93","5","93","108","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17604","useAntClassLoader","hudson.ClassicPluginStrategy.useAntClassLoader;Z","L17491","L103","C:\GIT\pris2\SourceMeter\Guille\jenkins-jenkins-2.335\core\src\main\java\hudson\ClassicPluginStrategy.java","719","5","720","159","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18754","LOGGER","hudson.DependencyRunner.LOGGER;Ljava/util/logging/Logger;","L18752","L103","C:\GIT\pris2\SourceMeter\Guille\jenkins-jenkins-2.335\core\src\main\java\hudson\DependencyRunner.java","44","5","44","93","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18757","runnable","hudson.DependencyRunner.runnable;Lhudson/DependencyRunner$ProjectRunnable;","L18752","L103","C:\GIT\pris2\SourceMeter\Guille\jenkins-jenkins-2.335\core\src\main\java\hudson\DependencyRunner.java","46","5","46","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18761","polledProjects","hudson.DependencyRunner.polledProjects;Ljava/util/List;","L18752","L103","C:\GIT\pris2\SourceMeter\Guille\jenkins-jenkins-2.335\core\src\main\java\hudson\DependencyRunner.java","48","5","48","62","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18833","describableType","hudson.DescriptorExtensionList.describableType;Ljava/lang/Class;","L17943","L103","C:\GIT\pris2\SourceMeter\Guille\jenkins-jenkins-2.335\core\src\main\java\hudson\DescriptorExtensionList.java","96","5","96","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
